,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
3853,2025-06-10 13:00:00+00:00,Dubai,247.0,33.2,13.9,147.0,24.0,43.4,73.020004
3854,2025-06-10 14:00:00+00:00,Dubai,351.0,31.9,12.1,140.0,23.1,39.5,72.29
3855,2025-06-10 15:00:00+00:00,Dubai,462.0,30.7,10.9,133.0,21.6,36.8,71.543335
3856,2025-06-10 16:00:00+00:00,Dubai,590.0,29.2,10.9,126.0,21.6,36.7,70.84334
3857,2025-06-10 17:00:00+00:00,Dubai,724.0,27.9,11.5,118.0,21.5,38.3,70.22333
3858,2025-06-10 18:00:00+00:00,Dubai,783.0,28.5,12.5,109.0,22.5,42.4,69.64333
3859,2025-06-10 19:00:00+00:00,Dubai,709.0,32.5,14.0,97.0,24.2,45.3,69.11333
3860,2025-06-10 20:00:00+00:00,Dubai,559.0,38.5,15.9,84.0,26.8,47.1,68.68667
3861,2025-06-10 21:00:00+00:00,Dubai,420.0,43.9,17.8,72.0,29.0,45.8,68.37999
3862,2025-06-10 22:00:00+00:00,Dubai,308.0,48.4,20.0,61.0,29.1,45.2,68.17333
3863,2025-06-10 23:00:00+00:00,Dubai,207.0,52.4,22.3,50.0,29.3,43.7,67.94666
3864,2025-06-11 00:00:00+00:00,Dubai,156.0,55.3,20.9,39.0,33.4,52.7,67.68999
3865,2025-06-11 01:00:00+00:00,Dubai,195.0,55.3,22.1,36.0,32.8,52.7,67.573326
3866,2025-06-11 02:00:00+00:00,Dubai,284.0,55.6,24.2,33.0,34.3,54.5,67.386665
3867,2025-06-11 03:00:00+00:00,Dubai,342.0,57.1,28.5,33.0,40.0,59.0,67.16
3868,2025-06-11 04:00:00+00:00,Dubai,318.0,62.2,38.2,39.0,46.0,67.8,66.956665
3869,2025-06-11 05:00:00+00:00,Dubai,263.0,68.6,50.0,48.0,44.9,70.1,67.090004
3870,2025-06-11 06:00:00+00:00,Dubai,248.0,70.7,56.0,60.0,40.9,67.3,67.13667
3871,2025-06-11 07:00:00+00:00,Dubai,328.0,64.8,51.0,75.0,37.6,62.6,66.96
3872,2025-06-11 08:00:00+00:00,Dubai,448.0,54.6,40.2,92.0,34.8,56.8,66.503334
3873,2025-06-11 09:00:00+00:00,Dubai,511.0,45.7,30.6,108.0,33.3,54.5,65.869995
3874,2025-06-11 10:00:00+00:00,Dubai,447.0,39.7,24.8,124.0,32.0,53.1,65.316666
3875,2025-06-11 11:00:00+00:00,Dubai,326.0,34.9,20.3,140.0,29.9,51.3,64.933334
3876,2025-06-11 12:00:00+00:00,Dubai,267.0,24.0,15.7,145.0,32.0,61.5,64.59
3877,2025-06-11 13:00:00+00:00,Dubai,330.0,26.1,14.4,139.0,31.5,56.6,64.82
3878,2025-06-11 14:00:00+00:00,Dubai,454.0,29.1,12.8,131.0,30.7,53.4,65.07
3879,2025-06-11 15:00:00+00:00,Dubai,574.0,31.5,11.9,123.0,28.9,49.5,65.32333
3880,2025-06-11 16:00:00+00:00,Dubai,692.0,31.9,12.3,116.0,28.5,47.4,65.566666
3881,2025-06-11 17:00:00+00:00,Dubai,805.0,31.6,13.6,109.0,28.1,46.3,65.79667
3882,2025-06-11 18:00:00+00:00,Dubai,846.0,33.7,15.4,100.0,28.9,46.6,66.01667
3883,2025-06-11 19:00:00+00:00,Dubai,763.0,39.9,17.8,87.0,31.1,48.5,66.23
3884,2025-06-11 20:00:00+00:00,Dubai,608.0,48.4,20.7,73.0,34.1,50.8,66.46
3885,2025-06-11 21:00:00+00:00,Dubai,459.0,56.8,23.8,59.0,36.8,51.8,66.70333
3886,2025-06-11 22:00:00+00:00,Dubai,328.0,65.5,27.9,46.0,37.6,53.3,66.96333
3887,2025-06-11 23:00:00+00:00,Dubai,204.0,74.2,32.2,33.0,36.8,52.4,67.246666
3888,2025-06-12 00:00:00+00:00,Dubai,135.0,59.3,20.9,36.0,35.4,52.5,67.49666
3889,2025-06-12 01:00:00+00:00,Dubai,165.0,58.4,23.2,40.0,31.9,44.4,67.56333
3890,2025-06-12 02:00:00+00:00,Dubai,249.0,57.4,26.6,45.0,30.2,42.7,67.53333
3891,2025-06-12 03:00:00+00:00,Dubai,303.0,58.3,31.5,52.0,32.0,45.8,67.39667
3892,2025-06-12 04:00:00+00:00,Dubai,263.0,63.2,39.3,58.0,36.9,53.6,67.13
3893,2025-06-12 05:00:00+00:00,Dubai,192.0,70.1,48.6,65.0,42.3,62.4,66.82667
3894,2025-06-12 06:00:00+00:00,Dubai,196.0,75.1,55.3,76.0,46.0,69.2,66.740005
3895,2025-06-12 07:00:00+00:00,Dubai,365.0,77.9,58.4,95.0,47.8,73.6,66.91
3896,2025-06-12 08:00:00+00:00,Dubai,609.0,79.0,58.8,119.0,52.2,78.0,67.25
3897,2025-06-12 09:00:00+00:00,Dubai,758.0,75.5,55.3,139.0,48.7,76.6,67.83
3898,2025-06-12 10:00:00+00:00,Dubai,718.0,63.9,45.0,153.0,42.4,71.2,68.34334
3899,2025-06-12 11:00:00+00:00,Dubai,584.0,47.8,30.8,164.0,38.6,66.6,68.69
3900,2025-06-12 12:00:00+00:00,Dubai,467.0,34.5,13.8,190.0,36.7,57.4,70.90909
3901,2025-06-12 13:00:00+00:00,Dubai,400.0,33.0,13.0,183.0,34.3,58.8,69.63637
3902,2025-06-12 14:00:00+00:00,Dubai,351.0,30.9,11.8,172.0,33.4,57.2,69.229996
3903,2025-06-12 15:00:00+00:00,Dubai,330.0,29.0,11.0,161.0,33.2,55.6,69.32
3904,2025-06-12 16:00:00+00:00,Dubai,355.0,27.5,10.8,149.0,33.6,55.1,69.46333
3905,2025-06-12 17:00:00+00:00,Dubai,408.0,26.3,10.8,136.0,33.3,56.9,69.63334
3906,2025-06-12 18:00:00+00:00,Dubai,449.0,25.3,10.9,125.0,32.6,57.2,69.80666
3907,2025-06-12 19:00:00+00:00,Dubai,452.0,24.1,10.5,118.0,32.5,58.8,69.93
3908,2025-06-12 20:00:00+00:00,Dubai,442.0,23.2,10.0,112.0,33.1,62.9,69.97666
3909,2025-06-12 21:00:00+00:00,Dubai,454.0,24.3,10.7,104.0,34.3,68.2,69.94333
3910,2025-06-12 22:00:00+00:00,Dubai,524.0,28.3,13.6,92.0,36.3,73.1,69.85999
3911,2025-06-12 23:00:00+00:00,Dubai,615.0,34.3,17.7,77.0,37.0,78.2,69.816666
3912,2025-06-13 00:00:00+00:00,Dubai,654.0,37.1,17.8,76.0,34.2,68.0,69.82333
3913,2025-06-13 01:00:00+00:00,Dubai,586.0,44.8,21.6,66.0,37.1,74.7,69.78333
3914,2025-06-13 02:00:00+00:00,Dubai,466.0,55.5,27.2,52.0,39.9,77.1,69.956665
3915,2025-06-13 03:00:00+00:00,Dubai,383.0,63.9,33.4,44.0,43.4,77.1,70.27999
3916,2025-06-13 04:00:00+00:00,Dubai,381.0,68.2,41.4,46.0,43.7,82.7,70.66
3917,2025-06-13 05:00:00+00:00,Dubai,417.0,70.3,50.1,55.0,44.5,89.4,70.88667
3918,2025-06-13 06:00:00+00:00,Dubai,449.0,70.1,54.4,66.0,45.8,93.1,70.96
3919,2025-06-13 07:00:00+00:00,Dubai,471.0,67.6,51.5,81.0,47.8,96.6,70.95334
3920,2025-06-13 08:00:00+00:00,Dubai,490.0,62.9,44.2,100.0,48.1,94.3,70.95334
3921,2025-06-13 09:00:00+00:00,Dubai,480.0,56.4,36.9,117.0,45.3,88.9,70.816666
3922,2025-06-13 10:00:00+00:00,Dubai,415.0,46.7,30.2,133.0,42.8,85.0,70.70333
3923,2025-06-13 11:00:00+00:00,Dubai,322.0,35.3,23.3,147.0,41.0,88.0,70.71667
3924,2025-06-13 12:00:00+00:00,Dubai,260.0,30.3,17.7,182.0,38.8,69.8,70.79667
3925,2025-06-13 13:00:00+00:00,Dubai,259.0,29.4,16.6,176.0,37.8,73.1,70.86667
3926,2025-06-13 14:00:00+00:00,Dubai,289.0,28.1,15.1,169.0,36.6,74.0,70.98333
3927,2025-06-13 15:00:00+00:00,Dubai,313.0,26.4,14.5,161.0,35.5,68.7,71.090004
3928,2025-06-13 16:00:00+00:00,Dubai,307.0,24.1,15.5,155.0,36.4,65.9,71.166664
3929,2025-06-13 17:00:00+00:00,Dubai,296.0,21.5,17.4,148.0,36.6,61.9,71.26
3930,2025-06-13 18:00:00+00:00,Dubai,317.0,19.6,18.6,142.0,36.6,59.8,71.37
3931,2025-06-13 19:00:00+00:00,Dubai,415.0,19.0,18.3,136.0,36.3,61.5,71.50333
3932,2025-06-13 20:00:00+00:00,Dubai,546.0,19.1,17.3,129.0,36.1,58.9,71.63
3933,2025-06-13 21:00:00+00:00,Dubai,613.0,19.7,17.2,122.0,35.9,59.5,71.729996
3934,2025-06-13 22:00:00+00:00,Dubai,550.0,20.2,18.8,115.0,35.5,61.9,71.783325
3935,2025-06-13 23:00:00+00:00,Dubai,422.0,21.2,21.2,107.0,35.7,68.0,71.75666
3936,2025-06-14 00:00:00+00:00,Dubai,330.0,17.1,13.4,114.0,30.7,58.3,71.713326
3937,2025-06-14 01:00:00+00:00,Dubai,322.0,25.1,18.0,102.0,33.3,65.2,71.596664
3938,2025-06-14 02:00:00+00:00,Dubai,349.0,36.2,24.7,85.0,35.3,67.1,71.47
3939,2025-06-14 03:00:00+00:00,Dubai,367.0,46.1,31.8,74.0,37.1,71.7,71.316666
3940,2025-06-14 04:00:00+00:00,Dubai,338.0,53.7,40.3,71.0,40.9,78.7,71.10666
3941,2025-06-14 05:00:00+00:00,Dubai,299.0,59.9,49.3,73.0,41.3,86.4,71.01333
3942,2025-06-14 06:00:00+00:00,Dubai,324.0,63.3,54.2,80.0,42.8,92.2,70.90667
3943,2025-06-14 07:00:00+00:00,Dubai,498.0,63.3,52.6,95.0,44.9,98.7,70.80666
3944,2025-06-14 08:00:00+00:00,Dubai,736.0,60.5,46.9,116.0,48.5,101.5,70.71
3945,2025-06-14 09:00:00+00:00,Dubai,850.0,54.8,40.1,135.0,46.6,90.8,70.723335
3946,2025-06-14 10:00:00+00:00,Dubai,714.0,43.8,31.9,152.0,40.4,87.1,70.76667
3947,2025-06-14 11:00:00+00:00,Dubai,454.0,29.8,22.5,168.0,39.6,91.5,70.68666
3948,2025-06-14 12:00:00+00:00,Dubai,268.0,15.7,14.0,177.0,42.0,89.9,70.64
3949,2025-06-14 13:00:00+00:00,Dubai,237.0,17.8,13.5,169.0,40.9,84.8,70.746666
3950,2025-06-14 14:00:00+00:00,Dubai,280.0,20.7,12.9,158.0,40.5,81.0,70.85
3951,2025-06-14 15:00:00+00:00,Dubai,347.0,23.4,13.1,148.0,39.6,82.4,70.98
3952,2025-06-14 16:00:00+00:00,Dubai,445.0,25.4,15.0,142.0,40.2,82.0,71.11667
3953,2025-06-14 17:00:00+00:00,Dubai,568.0,27.2,17.6,139.0,41.6,83.4,71.24333
3954,2025-06-14 18:00:00+00:00,Dubai,648.0,28.4,19.4,134.0,41.8,85.4,71.409996
3955,2025-06-14 19:00:00+00:00,Dubai,650.0,28.5,18.9,128.0,41.0,85.0,71.58333
3956,2025-06-14 20:00:00+00:00,Dubai,609.0,28.0,17.6,122.0,38.2,77.5,71.856674
3957,2025-06-14 21:00:00+00:00,Dubai,564.0,28.7,17.6,114.0,37.4,72.6,72.16667
3958,2025-06-14 22:00:00+00:00,Dubai,527.0,31.4,20.7,104.0,41.1,78.5,72.38501
3959,2025-06-14 23:00:00+00:00,Dubai,487.0,35.2,25.1,93.0,42.8,78.5,72.66167
3960,2025-06-15 00:00:00+00:00,Dubai,447.0,46.1,28.7,70.0,44.1,79.2,72.83667
3961,2025-06-15 01:00:00+00:00,Dubai,383.0,49.7,28.5,62.0,42.3,81.3,73.185
3962,2025-06-15 02:00:00+00:00,Dubai,319.0,54.8,28.5,51.0,38.6,71.9,73.45334
3963,2025-06-15 03:00:00+00:00,Dubai,336.0,59.0,30.7,46.0,40.4,72.6,73.53333
3964,2025-06-15 04:00:00+00:00,Dubai,528.0,62.6,37.8,51.0,45.6,83.6,73.54834
3965,2025-06-15 05:00:00+00:00,Dubai,801.0,65.3,47.1,63.0,48.2,92.9,73.63
3966,2025-06-15 06:00:00+00:00,Dubai,946.0,64.1,52.5,81.0,47.0,92.9,73.738335
3967,2025-06-15 07:00:00+00:00,Dubai,834.0,56.4,50.9,109.0,47.3,92.4,73.776665
3968,2025-06-15 08:00:00+00:00,Dubai,594.0,44.8,45.4,144.0,52.0,94.1,73.85667
3969,2025-06-15 09:00:00+00:00,Dubai,410.0,34.6,39.7,174.0,57.0,96.2,73.97333
3970,2025-06-15 10:00:00+00:00,Dubai,354.0,26.6,34.3,197.0,60.8,98.3,74.32
3971,2025-06-15 11:00:00+00:00,Dubai,354.0,19.9,28.6,216.0,61.9,97.8,75.63636
3972,2025-06-15 12:00:00+00:00,Dubai,369.0,11.3,20.7,186.0,50.2,76.6,75.74333
3973,2025-06-15 13:00:00+00:00,Dubai,381.0,15.8,20.2,176.0,50.1,74.0,76.01666
3974,2025-06-15 14:00:00+00:00,Dubai,409.0,22.1,19.7,161.0,48.2,71.9,76.323326
3975,2025-06-15 15:00:00+00:00,Dubai,473.0,27.0,19.6,150.0,46.4,70.8,76.579994
3976,2025-06-15 16:00:00+00:00,Dubai,603.0,28.7,20.2,146.0,46.4,71.2,76.80666
3977,2025-06-15 17:00:00+00:00,Dubai,768.0,29.2,21.3,145.0,47.4,71.9,77.01333
3978,2025-06-15 18:00:00+00:00,Dubai,896.0,31.0,23.3,141.0,48.1,71.0,77.206665
3979,2025-06-15 19:00:00+00:00,Dubai,962.0,36.3,27.1,130.0,52.3,75.4,77.41667
3980,2025-06-15 20:00:00+00:00,Dubai,991.0,43.1,31.8,117.0,55.6,78.7,77.793335
3981,2025-06-15 21:00:00+00:00,Dubai,989.0,47.5,34.6,105.0,54.4,76.1,78.37334
3982,2025-06-15 22:00:00+00:00,Dubai,939.0,47.4,33.8,97.0,51.3,73.1,78.94
3983,2025-06-15 23:00:00+00:00,Dubai,859.0,45.0,31.1,91.0,48.1,68.5,79.28001
3984,2025-06-16 00:00:00+00:00,Dubai,806.0,37.1,31.2,112.0,50.1,72.9,79.456665
3985,2025-06-16 01:00:00+00:00,Dubai,801.0,42.8,32.5,97.0,46.9,65.7,79.65667
3986,2025-06-16 02:00:00+00:00,Dubai,823.0,50.8,34.5,77.0,46.3,64.7,79.81
3987,2025-06-16 03:00:00+00:00,Dubai,865.0,58.1,38.3,67.0,48.3,67.3,80.06667
3988,2025-06-16 04:00:00+00:00,Dubai,958.0,65.1,46.6,74.0,54.4,75.0,80.33001
3989,2025-06-16 05:00:00+00:00,Dubai,1071.0,71.5,56.5,90.0,57.7,82.0,80.62334
3990,2025-06-16 06:00:00+00:00,Dubai,1102.0,73.2,60.9,110.0,57.0,84.1,80.94
3991,2025-06-16 07:00:00+00:00,Dubai,984.0,67.0,55.0,132.0,53.0,78.9,81.27333
3992,2025-06-16 08:00:00+00:00,Dubai,785.0,56.2,43.5,158.0,47.6,71.2,81.463326
3993,2025-06-16 09:00:00+00:00,Dubai,605.0,45.9,33.1,182.0,44.6,66.1,81.316666
3994,2025-06-16 10:00:00+00:00,Dubai,464.0,36.7,25.9,209.0,42.5,61.7,80.90333
3995,2025-06-16 11:00:00+00:00,Dubai,342.0,28.1,19.8,236.0,41.0,57.2,80.293335
3996,2025-06-16 12:00:00+00:00,Dubai,276.0,17.4,15.2,217.0,45.5,77.1,79.596664
3997,2025-06-16 13:00:00+00:00,Dubai,315.0,24.6,14.4,196.0,43.1,72.6,79.439995
3998,2025-06-16 14:00:00+00:00,Dubai,411.0,34.3,13.2,166.0,43.0,72.6,79.206665
3999,2025-06-16 15:00:00+00:00,Dubai,457.0,40.7,12.7,142.0,42.0,71.7,79.033325
4000,2025-06-16 16:00:00+00:00,Dubai,381.0,40.5,13.4,129.0,42.0,71.9,78.886665
4001,2025-06-16 17:00:00+00:00,Dubai,255.0,36.9,14.8,120.0,42.8,73.3,78.74
4002,2025-06-16 18:00:00+00:00,Dubai,184.0,33.7,15.6,114.0,43.8,76.8,78.58666
4003,2025-06-16 19:00:00+00:00,Dubai,229.0,31.8,15.1,110.0,43.7,73.8,78.44334
4004,2025-06-16 20:00:00+00:00,Dubai,329.0,30.3,14.0,107.0,42.8,71.7,78.15667
4005,2025-06-16 21:00:00+00:00,Dubai,410.0,30.0,13.7,103.0,40.5,69.8,77.729996
4006,2025-06-16 22:00:00+00:00,Dubai,447.0,30.9,14.5,95.0,39.0,70.5,77.26666
4007,2025-06-16 23:00:00+00:00,Dubai,465.0,33.0,16.0,86.0,38.0,68.9,76.85667
4008,2025-06-17 00:00:00+00:00,Dubai,461.0,33.6,16.4,79.0,32.9,62.9,76.52
4009,2025-06-17 01:00:00+00:00,Dubai,413.0,39.1,18.7,69.0,32.0,62.9,75.94666
4010,2025-06-17 02:00:00+00:00,Dubai,343.0,46.8,22.1,56.0,33.8,67.5,75.45
4011,2025-06-17 03:00:00+00:00,Dubai,314.0,53.6,26.2,49.0,39.0,74.3,75.03333
4012,2025-06-17 04:00:00+00:00,Dubai,369.0,59.5,32.0,51.0,47.5,86.1,74.72333
4013,2025-06-17 05:00:00+00:00,Dubai,466.0,64.5,38.5,60.0,49.7,90.3,74.49334
4014,2025-06-17 06:00:00+00:00,Dubai,541.0,65.9,42.2,72.0,46.6,84.3,74.22667
4015,2025-06-17 07:00:00+00:00,Dubai,573.0,61.6,41.1,90.0,43.4,79.6,73.88
4016,2025-06-17 08:00:00+00:00,Dubai,583.0,53.6,37.3,112.0,42.6,77.8,73.56
4017,2025-06-17 09:00:00+00:00,Dubai,567.0,45.6,33.0,132.0,42.3,77.8,73.39333
4018,2025-06-17 10:00:00+00:00,Dubai,507.0,37.6,28.6,151.0,42.0,76.4,73.316666
4019,2025-06-17 11:00:00+00:00,Dubai,421.0,29.5,23.8,168.0,41.3,74.7,73.3
4020,2025-06-17 12:00:00+00:00,Dubai,363.0,17.4,13.9,178.0,42.6,79.9,73.31
4021,2025-06-17 13:00:00+00:00,Dubai,347.0,23.6,14.7,166.0,43.1,81.0,73.21333
4022,2025-06-17 14:00:00+00:00,Dubai,359.0,32.3,15.9,149.0,44.5,81.0,73.21333
4023,2025-06-17 15:00:00+00:00,Dubai,409.0,38.9,17.4,133.0,44.7,82.9,73.26333
4024,2025-06-17 16:00:00+00:00,Dubai,512.0,41.6,19.3,120.0,44.7,84.8,73.35333
4025,2025-06-17 17:00:00+00:00,Dubai,653.0,42.2,21.4,108.0,45.4,85.2,73.44333
4026,2025-06-17 18:00:00+00:00,Dubai,793.0,42.5,23.1,98.0,48.7,87.3,73.53
4027,2025-06-17 19:00:00+00:00,Dubai,958.0,43.2,24.3,90.0,50.1,88.2,73.69333
4028,2025-06-17 20:00:00+00:00,Dubai,1122.0,43.5,25.1,84.0,48.9,87.5,73.90666
4029,2025-06-17 21:00:00+00:00,Dubai,1165.0,42.3,25.1,82.0,47.3,87.8,74.11
4030,2025-06-17 22:00:00+00:00,Dubai,986.0,38.1,23.5,85.0,43.9,84.5,74.33667
4031,2025-06-17 23:00:00+00:00,Dubai,686.0,32.4,21.1,92.0,39.6,78.7,74.5
4032,2025-06-18 00:00:00+00:00,Dubai,446.0,18.5,13.5,122.0,26.8,58.2,74.55333
4033,2025-06-18 01:00:00+00:00,Dubai,340.0,22.0,15.7,119.0,26.8,56.9,74.35
4034,2025-06-18 02:00:00+00:00,Dubai,294.0,26.8,18.8,115.0,26.7,58.2,74.17667
4035,2025-06-18 03:00:00+00:00,Dubai,267.0,30.5,21.7,115.0,28.3,61.5,73.94
4036,2025-06-18 04:00:00+00:00,Dubai,248.0,32.1,24.0,120.0,30.4,68.5,73.583336
4037,2025-06-18 05:00:00+00:00,Dubai,248.0,32.7,26.2,128.0,33.1,75.0,73.013336
4038,2025-06-18 06:00:00+00:00,Dubai,255.0,33.1,28.3,137.0,36.3,81.7,72.46001
4039,2025-06-18 07:00:00+00:00,Dubai,265.0,33.4,31.1,148.0,40.0,87.8,72.11667
4040,2025-06-18 08:00:00+00:00,Dubai,283.0,33.5,33.9,160.0,44.4,93.8,72.003334
4041,2025-06-18 09:00:00+00:00,Dubai,307.0,33.5,34.8,167.0,47.3,95.2,72.06333
4042,2025-06-18 10:00:00+00:00,Dubai,344.0,33.5,32.5,166.0,48.2,92.4,72.23
4043,2025-06-18 11:00:00+00:00,Dubai,388.0,33.4,28.3,160.0,46.6,86.4,72.43667
4044,2025-06-18 12:00:00+00:00,Dubai,418.0,29.1,27.7,162.0,48.5,97.3,72.613335
4045,2025-06-18 13:00:00+00:00,Dubai,413.0,33.0,26.4,151.0,47.8,96.4,72.81
4046,2025-06-18 14:00:00+00:00,Dubai,395.0,38.2,24.6,136.0,46.1,94.8,72.96666
4047,2025-06-18 15:00:00+00:00,Dubai,411.0,40.2,22.8,125.0,43.8,91.5,73.020004
4048,2025-06-18 16:00:00+00:00,Dubai,511.0,35.9,20.8,124.0,41.3,88.9,72.99333
4049,2025-06-18 17:00:00+00:00,Dubai,644.0,28.4,18.8,128.0,40.4,85.7,73.06167
4050,2025-06-18 18:00:00+00:00,Dubai,710.0,23.3,17.9,130.0,40.0,82.0,73.07
4051,2025-06-18 19:00:00+00:00,Dubai,640.0,23.3,19.0,128.0,40.2,79.2,72.98167
4052,2025-06-18 20:00:00+00:00,Dubai,503.0,25.5,21.1,124.0,40.3,76.1,72.831665
4053,2025-06-18 21:00:00+00:00,Dubai,400.0,27.4,22.7,120.0,39.5,73.6,72.64167
4054,2025-06-18 22:00:00+00:00,Dubai,384.0,27.4,22.7,117.0,38.5,72.2,72.40501
4055,2025-06-18 23:00:00+00:00,Dubai,403.0,27.0,22.2,114.0,38.1,73.3,72.200005
4056,2025-06-19 00:00:00+00:00,Dubai,401.0,24.4,21.7,119.0,41.4,89.6,72.11
4057,2025-06-19 01:00:00+00:00,Dubai,345.0,30.4,24.2,105.0,43.7,90.1,72.63333
4058,2025-06-19 02:00:00+00:00,Dubai,267.0,38.5,27.5,85.0,43.2,83.6,73.18666
4059,2025-06-19 03:00:00+00:00,Dubai,212.0,43.4,29.7,76.0,42.4,77.3,73.60999
4060,2025-06-19 04:00:00+00:00,Dubai,199.0,42.3,29.8,83.0,44.6,89.2,73.87333
4061,2025-06-19 05:00:00+00:00,Dubai,209.0,38.0,28.8,100.0,45.2,92.4,74.21833
4062,2025-06-19 06:00:00+00:00,Dubai,220.0,33.7,27.3,120.0,44.6,93.6,74.50833
4063,2025-06-19 07:00:00+00:00,Dubai,223.0,30.1,25.4,144.0,43.5,92.4,74.706665
4064,2025-06-19 08:00:00+00:00,Dubai,228.0,26.3,23.0,170.0,41.7,84.5,74.78333
4065,2025-06-19 09:00:00+00:00,Dubai,247.0,23.4,20.9,187.0,42.6,77.5,74.628334
4066,2025-06-19 10:00:00+00:00,Dubai,293.0,21.5,19.4,189.0,42.1,73.8,74.40667
4067,2025-06-19 11:00:00+00:00,Dubai,353.0,20.4,18.1,182.0,39.7,70.8,74.20333
4068,2025-06-19 12:00:00+00:00,Dubai,402.0,26.9,25.8,154.0,38.9,80.1,73.97333
4069,2025-06-19 13:00:00+00:00,Dubai,424.0,26.6,22.9,141.0,35.0,78.5,73.65333
4070,2025-06-19 14:00:00+00:00,Dubai,435.0,26.2,18.8,123.0,32.7,79.4,73.22667
4071,2025-06-19 15:00:00+00:00,Dubai,452.0,25.4,15.9,111.0,31.9,79.4,72.92167
4072,2025-06-19 16:00:00+00:00,Dubai,493.0,24.0,15.2,111.0,33.1,84.5,72.72
4073,2025-06-19 17:00:00+00:00,Dubai,541.0,22.2,15.7,118.0,35.4,90.1,72.64667
4074,2025-06-19 18:00:00+00:00,Dubai,558.0,21.2,16.2,123.0,38.1,98.0,72.72
4075,2025-06-19 19:00:00+00:00,Dubai,516.0,21.4,16.5,125.0,40.3,105.2,72.98667
4076,2025-06-19 20:00:00+00:00,Dubai,443.0,22.4,17.0,125.0,41.6,111.8,73.42
4077,2025-06-19 21:00:00+00:00,Dubai,386.0,23.2,17.4,124.0,41.3,114.6,74.015
4078,2025-06-19 22:00:00+00:00,Dubai,366.0,23.3,17.6,121.0,40.9,114.6,74.69834
4079,2025-06-19 23:00:00+00:00,Dubai,361.0,23.3,17.8,118.0,40.3,112.5,75.405
4080,2025-06-20 00:00:00+00:00,Dubai,353.0,20.8,17.1,123.0,38.4,104.1,76.058334
4081,2025-06-20 01:00:00+00:00,Dubai,333.0,23.7,18.7,118.0,37.6,95.0,76.3
4082,2025-06-20 02:00:00+00:00,Dubai,309.0,27.7,20.9,112.0,37.5,86.4,76.38167
4083,2025-06-20 03:00:00+00:00,Dubai,286.0,31.0,23.3,110.0,38.0,81.7,76.42833
4084,2025-06-20 04:00:00+00:00,Dubai,261.0,32.9,25.7,115.0,39.9,81.5,76.50166
4085,2025-06-20 05:00:00+00:00,Dubai,237.0,34.1,28.2,125.0,41.4,79.6,76.37333
4086,2025-06-20 06:00:00+00:00,Dubai,226.0,34.6,30.3,137.0,43.2,79.6,76.16
4087,2025-06-20 07:00:00+00:00,Dubai,231.0,34.2,32.2,156.0,43.8,78.7,75.926674
4088,2025-06-20 08:00:00+00:00,Dubai,249.0,33.1,33.6,177.0,42.7,76.6,75.698326
4089,2025-06-20 09:00:00+00:00,Dubai,284.0,32.0,33.4,191.0,42.4,72.2,75.566666
4090,2025-06-20 10:00:00+00:00,Dubai,350.0,31.0,30.4,192.0,42.0,64.7,75.47833
4091,2025-06-20 11:00:00+00:00,Dubai,434.0,29.9,25.8,185.0,39.6,58.9,75.32666
4092,2025-06-20 12:00:00+00:00,Dubai,496.0,27.8,25.2,166.0,34.6,50.8,75.128334
4093,2025-06-20 13:00:00+00:00,Dubai,516.0,27.1,22.4,155.0,31.9,45.4,74.63999
4094,2025-06-20 14:00:00+00:00,Dubai,514.0,26.2,18.6,139.0,28.8,41.4,74.08833
4095,2025-06-20 15:00:00+00:00,Dubai,513.0,25.2,16.0,129.0,27.2,42.0,73.454994
4096,2025-06-20 16:00:00+00:00,Dubai,530.0,23.9,15.6,129.0,27.1,44.5,72.83166
4097,2025-06-20 17:00:00+00:00,Dubai,547.0,22.5,16.3,133.0,27.6,48.0,72.165
4098,2025-06-20 18:00:00+00:00,Dubai,538.0,22.0,17.1,137.0,28.6,50.8,71.46333
4099,2025-06-20 19:00:00+00:00,Dubai,477.0,23.1,17.8,137.0,29.7,54.0,70.67667
4100,2025-06-20 20:00:00+00:00,Dubai,388.0,25.0,18.5,135.0,30.6,56.5,69.82333
4101,2025-06-20 21:00:00+00:00,Dubai,320.0,26.1,18.9,134.0,31.4,59.6,69.17
4102,2025-06-20 22:00:00+00:00,Dubai,290.0,25.3,18.4,133.0,33.1,65.0,68.84
4103,2025-06-20 23:00:00+00:00,Dubai,281.0,23.7,17.4,132.0,35.0,71.2,68.58
4104,2025-06-21 00:00:00+00:00,Dubai,283.0,22.1,16.6,134.0,35.4,73.6,68.40333
4105,2025-06-21 01:00:00+00:00,Dubai,288.0,24.3,17.6,132.0,37.6,80.8,68.30333
4106,2025-06-21 02:00:00+00:00,Dubai,304.0,27.3,19.2,129.0,39.8,86.8,68.30333
4107,2025-06-21 03:00:00+00:00,Dubai,354.0,29.7,21.1,130.0,42.4,94.8,68.37999
4108,2025-06-21 04:00:00+00:00,Dubai,464.0,31.2,23.6,136.0,46.0,103.1,68.52667
4109,2025-06-21 05:00:00+00:00,Dubai,608.0,32.1,26.4,145.0,49.5,109.9,68.73
4110,2025-06-21 06:00:00+00:00,Dubai,726.0,32.3,28.9,156.0,53.2,114.6,69.00001
4111,2025-06-21 07:00:00+00:00,Dubai,811.0,31.3,31.1,171.0,56.5,119.2,69.333336
